Rainfall,Elevation,Impermeability,Population,Risk
12.612954606316027,15.719735951991165,4.525198259675922,24472,0
19.12366308299927,17.028423781963966,8.784939025098842,4159,0
16.638965198630444,18.030531900012086,8.262662985195654,26199,0
4.881398051617891,15.203223049962773,3.229184148230817,14254,0
12.08543191861224,17.39037336761053,4.125736444481092,40717,0
18.77314516831827,16.453872709156315,11.66629852860251,879,0
13.393534908247256,17.394947096356564,12.623773040080016,2403,0
9.32033042480867,19.40000420118404,13.815423403592257,20418,0
2.685192266986176,18.7201789305943,6.622014984819065,11011,0
3.463294249538098,19.068784670343813,16.862815733949027,39906,0
16.464623824076234,15.805504215944778,3.5143991519247297,38083,0
5.38419378807591,17.59069381149022,19.64648112520716,28317,0
16.31561680458693,16.399085290785727,14.22714804795159,22353,0
2.335573906877162,18.722221077595037,8.270445956926737,35354,0
11.060780178094493,18.837190795167675,17.141248824330788,38200,0
9.03280468281147,18.030775849998083,1.3844187780694828,40856,0
16.561172112496333,19.531336657500006,10.756773238852343,11547,0
17.339194745341352,18.942131579450507,18.624227087543105,43687,0
8.538647998754135,15.577229704287351,11.387902140203325,22655,0
8.082517213331116,18.029010057993535,16.90720197041,30498,0
9.203584151729771,17.79097346286581,7.020797340611664,41445,0
19.14566924802503,15.29658400990353,7.1991100359654965,35656,0
14.48129030683499,15.611965509474487,19.064318361956264,38523,0
3.5342611400025237,18.78464550529307,10.708148369618495,45787,0
2.231983212688853,17.317106011393072,16.568975980923376,39829,0
15.643860261107392,15.21003361604834,17.27424775959808,16772,0
5.378841954354023,17.0998412018307,2.588029814550301,11578,0
6.558987999903936,16.344784740363288,8.514541350657295,362,0
3.618432733995627,19.329415300912334,10.121504502101203,46180,0
9.696256351299574,18.768307510877655,11.464648387726623,537,0
6.541974030948237,19.082372758367235,19.530896689644187,17065,0
4.813579321107728,15.609557068731736,11.976114282835093,42698,0
19.16930748851503,15.528372200974035,5.2879164594388435,23531,0
7.430297757965551,15.232520549654714,9.804700146562821,12031,0
5.636625226818344,18.356223595258285,8.950078045971493,37289,0
15.861443389849356,16.799799655540117,0.26661879638608,16806,0
16.94072975106628,15.734395521569848,2.8653359729374284,2242,0
0.022085331465078184,19.35331511393231,4.0753149748559565,37997,0
10.199383252646756,16.826568845528662,17.55482802469685,6973,0
9.495481830940623,19.346412338032398,17.432393584530562,40511,0
4.098796147378612,17.41428799874945,2.671982567662279,35624,0
19.656204737891642,16.662920619350047,5.253694662113149,21010,0
13.557730025224634,17.6870642855356,10.51893621252248,46552,0
1.8519144343390126,15.731583823319195,13.634580797368747,23566,0
1.8897247370982906,18.084562995066307,1.9354676311882235,14932,0
14.319595424958374,18.513669685485837,14.71954741035237,2675,0
8.513615796486091,18.710902960172316,0.2562196672101469,9325,0
10.442517992804524,17.554113492834368,7.1467519352246285,41590,0
4.283647141589563,17.28874256641263,4.448142787272036,17277,0
19.703977906517153,15.246074337496273,9.797571737335527,11491,0
5.883161058268859,19.665491714712225,15.084391568530283,47214,0
15.598799490725035,16.734300095250198,14.210756758942228,23702,0
17.658608738052436,18.837704720121938,14.754115424823258,45919,0
19.224761258226096,17.51843441255912,7.810609111332274,18128,0
13.4064014528944,16.797923727863722,13.11226211975998,37324,0
2.0000108605941636,18.211816981175552,6.1929475490060675,32183,0
2.739793709001419,16.579886971303676,16.883163640842117,9678,0
11.447221817966547,16.660445846157664,6.142648574672442,11758,0
0.5519139269718054,15.982242467173233,9.203767717549532,11454,0
3.1949662762434206,15.064020789518485,14.978730213784086,32425,0
11.367615044637349,15.067789807444123,8.811733974542618,2496,0
17.958097327124925,17.49474712202927,2.077986820458262,35799,0
18.82235193031243,17.089503747456412,14.7159881786657,5117,0
10.65726227822404,19.42766924214926,9.221805793240925,15184,0
18.298704777626703,18.354837211981376,13.303025144036019,14955,0
9.252156353598837,17.6103627516421,0.3664545841949729,12826,0
5.197344111752749,17.359664903723328,8.558317380090156,27621,0
8.54797281664263,15.758726075636307,5.199852712255493,32956,0
1.8095322925933166,16.04109483198282,6.146291370504214,35099,0
15.249756176780089,16.027332729509546,3.111876100018809,7358,0
8.673463117041019,19.70893818953641,12.619749370259983,37925,0
4.43862607320384,19.336788748113516,1.1679943914120328,45624,0
1.669716467921134,18.502679707748765,2.7983133581417774,12464,0
13.602932963134489,18.96038542152852,0.3168000319327047,40202,0
17.773600272046394,15.165122266730805,5.4984670716334305,27139,0
9.709694190515062,19.656214281700898,14.383061686694813,36629,0
1.0720979012668441,19.778947643453083,6.925061679346771,49214,0
3.3663794598642305,19.079171502992708,11.677402508552426,30013,0
6.428470271460913,18.65245318799778,1.5866983567727022,27505,0
11.188211403616293,15.891421057704719,5.6361406228679956,5824,0
0.08391105371385432,16.327284059792145,9.018029836736085,19843,0
6.514761306973065,16.00962626891458,4.625351683366952,34462,0
8.412837593634006,18.31072378286062,17.830033058656284,24050,0
3.728331998318042,15.237871151149346,0.3663381573767466,43545,0
3.1739736267976015,16.40824389288009,6.30885816469319,40140,0
2.9646646728288095,19.57329714547349,13.214452721439546,44198,0
17.029785980026844,19.645061388455606,0.37261809928172074,45232,0
6.514219293368464,17.502631733633216,3.351131860878007,10365,0
8.095022881777627,17.763108928613253,8.909110894532798,7333,0
14.599978772056472,17.50925396276391,14.830905452167285,37818,0
13.771835341035057,19.787382070684842,3.6738407479221813,26961,0
0.2736140515901586,16.6341174644408,17.174897724660973,33605,0
8.355422529699979,15.131007732431813,6.378388031524773,37191,0
1.5504258434981777,18.299033938982923,0.6144994087142464,40837,0
8.914912426226362,18.995426431571936,4.389270196098836,21867,0
8.911473106028694,17.395675761055035,12.55928119977413,45091,0
0.11121443609491966,18.761071922311846,10.103045426343542,35553,0
4.818498974215291,18.524260636904238,9.090898190286357,5118,0
4.011887670864452,16.20912648808977,19.214641962388363,35281,0
9.404999303343764,15.439198676836117,0.5552014705078112,43720,0
1.202239290655982,18.89227756580488,13.787634926188863,23453,0
0.2606376688494394,15.523863705444299,2.6142923391323225,22692,0
1.0542058639974128,17.005252510787038,14.523548647869946,46342,0
15.58947780648974,15.893032636180873,5.489828511137205,33562,0
9.377499362078229,19.51298720040869,19.32383731827587,13621,0
13.224800229086203,15.695906617339311,17.96523889411833,36787,0
1.4566747868325969,17.66086886051655,0.03976131072104705,15574,0
2.1142094200750283,15.904091432496093,6.032402880945201,38166,0
18.77140020046496,17.600779477538236,17.631291054415644,24280,0
4.528314651862284,18.72293420173407,11.275121594076072,39007,0
8.945482922988468,16.671724903844375,13.467883884823255,5320,0
4.979553884357433,17.336297933075056,18.383621532826375,33390,0
5.092658608086178,15.591364056299161,11.074371389688451,46516,0
7.914968948366036,17.401412992743513,14.69949020968759,33731,0
0.48178078277168135,15.18450013595351,4.904480546530388,37938,0
12.736950574101192,17.518795140328802,2.747221681979628,31588,0
0.2849698680088175,18.0460058340617,5.317877035496084,38681,0
13.695127962146893,18.060774728337886,5.227579436653786,12765,0
15.891076597255346,17.086832658567403,9.296499824868622,39897,0
0.8280503758223312,17.730858011775894,8.012514116585184,25078,0
12.339737169015025,16.499321284050076,5.295333841956391,2890,0
14.634155041111175,17.894010585970655,0.537353854331486,9393,0
5.9975309182262215,17.6294806277011,4.726253266052936,10183,0
10.903293342497896,16.34171921814948,13.754834716191171,37246,0
3.0689675026302443,17.113806283939372,6.168399001529867,35381,0
9.399234319973571,16.781706892121118,18.76766427473642,44000,0
3.71387574626185,17.323039325415365,4.899938707363852,41734,0
0.8417362373435244,15.65820741815916,11.389332915080212,30748,0
16.5688636792083,15.961737201504231,4.614216493926239,12748,0
18.747790299504132,17.0777982993309,18.00867628556515,47949,0
19.400838736356047,16.856327003636615,8.197583961998882,14798,0
5.432195793296528,16.450029578439686,11.206815865059754,26057,0
4.6478184856085125,18.731184608209727,10.086093785822555,15734,0
14.150141917352759,16.020647897048764,13.009851051527567,7922,0
3.3575599312279714,16.672055169359854,1.0042033122089067,37339,0
19.073763157512523,16.688065074098876,5.101728140617152,1842,0
13.349114320072445,19.61977514438398,9.370861628471,3070,0
11.601529027481746,15.240125862596159,4.005827416718743,16834,0
16.14256569229457,18.03152185320703,10.846056790691915,44374,0
10.996314485439758,17.653893329239605,2.705039637917699,25063,0
5.341357319376443,18.422058336228496,0.9970472257537577,8165,0
12.656877481265585,15.597520436472118,6.769129922236841,14061,0
19.319059811634713,17.48627911261326,13.473571276516763,42581,0
14.78296356037699,16.67584481725992,12.243299558036561,13232,0
4.264629170730217,16.4361396504521,10.95234093552764,36032,0
13.483656386601968,17.205825510967568,17.322674544625393,24121,0
17.755983211918224,18.21167829560418,2.0573451053931135,35345,0
10.418454554302192,17.67925953968875,1.7543095440255385,12670,0
8.19629848947951,16.845702843661293,4.671841580285621,15206,0
4.716469442466056,19.58673300477132,0.04878164334874757,30516,0
12.462276338938826,16.383552388503446,13.658296839618009,14699,0
0.18330833176799066,19.6909401670279,14.696751886785655,46760,0
8.797476954003985,17.154057637087952,6.539000840167784,17939,0
1.2799566381732896,17.24787433649386,0.343908396560586,5492,0
14.460827003062109,17.68127711696352,11.529904610712823,40937,0
3.356391024613554,18.071048054423468,9.745750417652877,31482,0
18.491358830545924,16.030283082212698,16.728482628984494,10995,0
6.053671848450854,19.328252654890754,7.465447268547496,31435,0
7.514628060946915,17.158936665693783,2.0343171313232133,9732,0
18.796018693967195,17.169346133597386,1.1850458405080921,4996,0
2.387509396315237,17.780588905764745,16.67306667509417,25587,0
2.9004611113388146,17.450330979682505,4.202573489636885,47517,0
11.877555927417976,16.22345873435367,6.331343199637227,21104,0
5.801606054918573,15.257902599449519,3.607492960858023,22476,0
5.518483062040412,19.068740807556328,1.8154211420808397,31411,0
2.0761901260472193,15.980652810493822,3.1592930601433045,28393,0
9.362609552347447,16.711475923360045,18.77604119071091,37406,0
18.349648551770926,19.24863977629391,5.132060900563453,9408,0
16.04915186359016,17.960825130763098,12.10539642560364,12786,0
8.725596415740366,16.692195878865697,12.824460550266464,34437,0
16.81545477299163,16.268827770520275,9.66487214609894,48819,0
6.219328997431104,17.102565587118857,7.062004857752626,23891,0
15.5203467565983,19.119357318639512,11.442144572727937,5209,0
7.749610019496691,18.176273442998358,6.475102508794377,13181,0
12.573539922312548,15.886696361969788,16.15677014935753,23174,0
12.450914536051611,18.116788985294875,12.494086861931482,6803,0
0.03005915641291601,16.046035267999347,16.92465220924214,24069,0
3.0457136072948954,15.619132743492841,8.742500197349896,39969,0
8.535309498468006,18.958173933775605,8.558067519040119,19985,0
17.048445584471374,15.579016882623973,14.634520352575237,19855,0
9.601598089127627,18.81432777256005,14.78134133861521,48921,0
14.964778800773573,16.770843182210957,9.190528379009304,48638,0
10.470250764732391,17.0752822976073,4.033992863950537,12588,0
9.212220706164603,19.16167704513288,1.670933009561224,24368,0
14.436667635675715,19.07333860714035,11.48017584328767,2476,0
14.092533483343793,15.77174904532001,1.9753417410411522,5269,0
12.822648504568477,15.129373227840327,16.2415309416104,11133,0
8.939996618543923,15.990999279573334,13.121416546861377,38529,0
0.26146049541645455,17.980452828674743,3.118302215082669,15723,0
11.88404951403733,19.422157717431094,14.705704628423009,7906,0
2.4540704815566206,16.54700682128998,15.445787931935053,38304,0
0.13494280178720564,18.852444386915927,19.849896812901758,35559,0
11.865009377055067,18.03917966688155,11.165590915306524,43337,0
10.44926646040192,15.364343072018244,9.473511150945104,21152,0
2.443952624114849,17.697977919117818,12.695035057736593,19612,0
10.000524651020692,17.159084653323788,6.162910403424466,10836,0
10.793311332175374,15.727548204894614,7.690597396047951,7160,0
13.52039631385036,17.238786019530018,10.371957058902586,47094,0
6.424538925492875,16.05686738456654,0.3394614902802373,47024,0
6.021987845847874,18.216069425062955,7.315751644761086,19867,0
2.319052361087217,16.120073512227854,2.7136506184537312,29623,0
2.9737565301169355,15.94873974069053,0.7754258991045226,42457,0
15.868825540869398,15.20079893778274,15.265345192773927,46172,0
2.342793808830057,18.604303158487774,18.175868772562623,18887,0
5.343326743554531,17.67173832550664,8.357511670908998,43134,0
1.4945981946054587,17.93589107260714,9.217082265542413,2618,0
3.976498124132255,18.5457836861973,12.87637176775333,41814,0
1.3132088503479733,16.384678224480776,11.769032585957948,6295,0
16.507390826411633,15.817764474044164,2.449972363897037,42562,0
5.000017366317008,17.99138491581222,18.107223501560192,40287,0
18.52047817555177,18.333724742164513,14.032906984648887,5787,0
7.929129890693954,19.051061518133448,15.108310521034758,44217,0
0.392265103691547,18.699545992127174,15.939920857341736,34209,0
15.982284176672168,18.04429977332979,6.78442963445673,35811,0
1.2106728066206074,17.550398129285245,16.170396249414367,25243,0
16.789933594532915,16.98062526667087,16.1982490419668,35622,0
4.8617153185022115,18.95442479016666,11.748596359319803,37636,0
3.5327700737459655,16.017904374657412,10.81678791551369,8355,0
2.4540627630852807,18.41223890095152,1.9341531573061732,31683,0
19.234735106830513,17.34926295301583,0.04864809896798494,31474,0
6.113058485819378,17.584065219539372,9.521514512880426,21140,0
3.7495227137308307,17.10340648833726,0.9308645758420697,39840,0
14.725341977088412,19.97345997564121,2.881119657768747,12966,0
7.8606514816231865,17.800119490025388,1.404764443147346,4920,0
2.1870217642263468,18.61174272597235,7.726310564667552,583,0
16.704252438349194,16.896469559459504,6.1012910087099215,45553,0
1.9061704257076717,19.827057731143878,10.082083994279953,39787,0
0.0808204130018364,15.862447258434766,12.078306937431698,13051,0
0.09152753660043755,19.18666872643295,5.8817922258674304,5622,0
11.585416148201087,15.415298865774128,19.717402882932564,32192,0
12.45103358156539,16.917418275888952,3.0205498994508706,18054,0
7.3619735784367935,18.229433968664505,16.210018461505488,46436,0
12.608536619668717,18.72301716869465,16.086680006162158,35644,0
19.98185466982494,18.571854218461976,9.979102151232311,46331,0
5.942742574821327,17.833274752818255,6.3610519738422155,1496,0
11.183731799371229,15.77771760410966,8.730865378986405,14388,0
15.186173862046656,17.216296924698444,1.6909493091468142,38881,0
19.564800323437318,15.079030205562125,11.18897896975082,15114,0
14.752604444633143,15.971060448465302,8.630906567425711,5580,0
5.46205746294733,17.964975867724057,15.717407956101956,40836,0
8.368122210981074,16.72716340554828,18.940734640176817,48948,0
9.148271434569411,17.979645230784037,8.235132980292668,30342,0
14.614230783214166,19.11306692907865,7.115318415382779,9635,0
2.142628235501196,18.51548153403003,11.431796405892465,1355,0
19.571104812066366,17.936685225808176,15.52047490129465,33955,0
15.779941837298413,15.181458141421334,13.87723724591205,36082,0
8.075750978622366,16.22446482546186,18.585454155050478,14050,0
16.790713662465368,19.880760140693408,15.400589529387986,5900,0
8.535196839828261,18.073948600882098,6.865157046636434,12887,0
4.924215680645741,16.89057666034123,7.755723005249234,18944,0
9.576290553457117,15.55698031148048,2.5751200242696015,48732,0
1.5952938662365268,16.308162191636335,18.12431194072917,39682,0
15.317281806364157,17.15577132918275,4.025976326617846,46937,0
15.107547856579234,15.400363286998829,3.5509536553360355,32271,0
18.674204355053014,19.571481572979003,16.977192242326566,45440,0
6.510314514789696,19.558147762701942,14.500038087657007,7834,0
10.908208187308741,18.59049788058242,18.021908865970968,47407,0
12.264971208550744,19.231918347551165,15.10256443378897,8281,0
14.044816673206002,16.00745002149741,6.730225726009042,17534,0
13.541293997563457,15.138378365940358,17.184747167155553,2377,0
7.023309710615308,18.708635459160735,8.543794198739338,45701,0
6.157951400333963,16.14949667127257,8.278126020219158,36742,0
10.751550337520094,17.916139737310104,14.280727865438712,40283,0
1.1036432653025718,16.76880747131593,16.983327935145663,41408,0
15.355554222248614,17.434479980488245,19.36499150870103,17380,0
4.270921674433108,18.024409457218393,6.977213562155855,38728,0
14.043287826480224,17.867379104873873,5.641513807532769,47836,0
17.808450066725403,19.26376944364349,8.461812892189958,24441,0
16.20433139339601,15.264909351322432,13.759923777321463,43298,0
18.929922967216935,15.194775186667218,13.081608437796051,14769,0
2.8953821771084653,15.293864652983585,5.2731491709092415,43253,0
7.730198432549171,18.221971494312328,13.387472294184244,4163,0
3.518806590627024,15.708816368188984,9.253449283855568,6927,0
17.53076429597141,19.580953020369442,12.178219840851446,11095,0
14.237835437474484,19.75080338691553,7.334910222006458,43374,0
2.178911531940373,17.65466952572444,3.967058151145637,27445,0
12.556520943525944,19.585704249970327,16.535120335072516,30508,0
16.904824864056675,16.082390017129338,13.48765323883235,47251,0
15.001235553541498,15.541695873299268,11.794250079871095,28794,0
6.468170664185486,15.724700251231301,4.390879230468472,22042,0
11.513020729975656,19.79869450671451,12.663862721858125,24527,0
18.269929476485835,15.758927087977423,1.5262778193571491,47060,0
17.480644062707505,16.121454707367906,0.13614684346686667,32024,0
4.9651849839363615,18.841409680573665,1.7458504857172263,46997,0
5.7585285568775575,18.519232273858705,18.49759751392549,13463,0
17.720966443053843,18.999331791585256,13.924370279900662,8671,0
0.34802972937864496,19.674283346650192,8.477222516889228,16785,0
3.8463371718034622,16.083478426612892,9.352027951134874,28124,0
16.95693450663079,15.344169428930378,1.7315333814412037,10978,0
4.766086518605435,18.09908080591034,2.1372153929420845,11783,0
14.104202606853386,18.691461216085113,0.33031725612694185,8817,0
12.73809457614142,17.080990701623367,1.195880432525871,39353,0
17.530519029477393,16.11893795499493,1.9583177237519322,1702,0
5.0021037447426515,16.641848046090985,0.3277832128469238,25431,0
10.849473791568913,17.86560931917448,19.524411917203558,46641,0
3.4088130296903696,18.26766545436613,14.581990376335824,27436,0
6.627897861038587,18.142872878466655,19.746593397511678,22311,0
15.57345476662939,16.554839448768824,9.234564395104298,45615,0
8.240687746421155,16.65909267894977,15.988489937469037,37816,0
3.8980226367144843,16.53014040868687,9.97262276087939,28238,0
6.291477977781003,18.430460953351265,14.33471709254709,32335,0
14.889728383063293,19.092701197933994,11.02586594709911,5262,0
7.435850869517209,16.256948942469585,7.108386745545681,43051,0
8.049299530448678,15.976124393857184,3.104262427382878,4147,0
9.971787819924252,18.021504234539982,4.725122290751484,19229,0
7.191884776671005,17.058059516000768,6.160049290373156,19715,0
7.734549100887764,15.820272137457966,15.127728654129761,26550,0
15.1070652157982,17.686893922194116,13.438960309041097,48101,0
0.6434527736208628,16.809629131780866,13.261027295499401,48424,0
6.733638957837362,18.63685670962458,12.282944365720477,16986,0
12.897984845986992,18.118101638424758,10.93418275180843,33826,0
18.375719818717528,16.205467997737777,19.241793618989828,45627,0
8.002330270715689,16.61381546027532,2.245143109975145,143,0
11.881193740530886,15.523952330836172,14.117186201923012,47796,0
0.5975556277560146,17.827712885670664,0.47609572577627324,45836,0
0.855589530720362,16.604890136041387,2.9299721180046423,2882,0
19.640332284780378,16.492813345849903,16.89421146204936,23789,0
6.82070050625915,17.441398021305126,0.04389251393362548,16055,0
19.286458343569038,19.565450055381934,3.704137628758706,47079,0
11.18138381129667,17.256777819087585,11.43724664374757,4203,0
11.316927876480836,19.031080927853587,0.30583775331055607,4727,0
18.970100277195826,16.272375014358545,1.73247860023249,9917,0
15.38005251012538,18.438739130995305,9.34168878657818,27902,0
16.225643386308242,16.4883238175244,4.5399233281765135,45304,0
1.7125693621855542,16.36857445637859,3.007263674845506,29472,0
4.762246612948003,18.85344053213797,8.910932194273169,6259,0
1.3479024148168017,15.587464173411014,6.3390559758735465,277,0
8.99892692666845,19.692739030518705,4.938649970297043,37928,0
13.686794227815867,18.038563762876368,14.18803621117162,9728,0
13.677621480929144,17.659493761527372,5.0910808071853815,19121,0
17.88582177109177,18.919579296708847,13.293996018262987,11436,0
18.93120608125111,17.695782102621603,3.263467638271198,18276,0
19.627689687848367,16.403993426791605,11.294227342200632,26559,0
18.74531250709265,16.24131089915577,16.52591631779037,35413,0
15.50426335448992,17.724523142941422,18.791184484198297,14052,0
16.792964323752628,16.132184917750116,2.3588906635114837,26153,0
8.025996049039637,18.107523842731506,19.859229701352202,24932,0
15.8796530527307,18.642842425726997,4.873385939716048,17474,0
0.9185206892965736,17.270010485275627,18.28768834276603,19500,0
10.54234100382052,18.053325586862044,2.3246664869858336,8320,0
2.4760087223508243,15.506480915308245,17.103715325628027,16417,0
12.531301551224669,17.85646700096333,15.9027181729208,17901,0
5.448922661857203,17.593901236660482,9.321785033632255,11627,0
2.4031569279247345,15.780638859946762,12.356286565661943,17657,0
8.490870454877392,18.381326679007394,14.040627703879732,8475,0
2.058791211101585,18.140145170299462,11.601283841514123,16754,0
12.063826467446887,15.535127365596964,4.82492816698759,10695,0
14.767713489462489,16.774203968069028,3.89767473965404,17225,0
2.814812906245636,17.962940522876842,7.307881670582628,27147,0
10.516445605526625,15.630720248803275,12.47386040248318,3099,0
7.533857469982539,15.757378583982572,19.83507859908272,19822,0
7.558624351742347,15.721194584407655,18.674806589998255,32615,0
8.547456289892708,19.29401144866651,10.980730668382357,46496,0
10.734749812762859,17.427567112812245,14.200289369289651,8825,0
17.459036615572035,15.14069629327101,7.842610329380779,39250,0
3.879635280878382,16.74386050699122,11.339260461622981,40571,0
14.862577452900485,16.15196690932479,7.408815275485652,34005,0
6.484770960768125,18.22871372476592,4.333932343665996,1886,0
7.142155305104527,17.72093616762444,5.008187613696364,16073,0
9.984750116500418,18.204257422099193,11.179149119850116,43450,0
15.04042032590361,19.310289305046584,9.368952465350615,15371,0
5.817063655782498,17.87549959903948,19.090062426750507,37026,0
12.096865981005795,16.107779018781336,14.342663576617579,736,0
13.57981426102273,17.58691418445445,3.4848877497532604,5943,0
2.7999079543235172,19.36864827366281,12.415688813343051,34293,0
15.610149667024242,17.681843992357894,5.987637736815827,30354,0
12.579785114262043,15.054359907647834,14.76552112238095,47659,0
6.559192374275531,18.252877095955114,0.012584189225681719,36804,0
3.500435509858504,19.56955803219878,8.70489328918609,16074,0
11.30735721657544,19.711230122189512,2.752024726481457,5411,0
18.157515721273196,18.6529971477172,11.579053349852977,20392,0
16.143621364320037,16.368240087813145,6.976640603307271,16659,0
0.27981054920605875,15.733675295663373,12.300387189888536,13907,0
11.327228276919357,17.159386106445506,12.539144936768835,8751,0
7.3172866639188054,16.761288888162053,16.956919046139774,43094,0
10.30937676255945,19.36731144549654,16.238975922277007,21477,0
19.981998450498505,18.01630257931963,12.394549006487065,32498,0
9.224280126872603,19.83485831395231,11.457181534723812,49220,0
12.003993388314807,16.379034481283636,8.520167940235233,29869,0
15.24638195389409,15.899125130153292,17.306805529106512,26511,0
12.975581918103797,19.037841510337934,8.397871721487697,47867,0
6.056716011690648,19.187553713652303,11.399315879185572,36172,0
3.3353926919808674,15.761485317251433,0.240606648090409,21530,0
2.7970366346238396,17.000136545218375,13.401690639460899,35904,0
13.447837732804013,17.698202400388066,17.53357006819493,46110,0
19.36752830406978,18.3938056591519,3.1715918982107683,30563,0
15.567901622778235,17.68371025737498,12.836024568574018,13199,0
11.444678600777006,18.05379506522076,8.294400748137733,9264,0
7.045303026975633,18.01296197597146,11.691117455470689,26545,0
11.740726363873971,16.22159651419769,6.899138698378313,44503,0
1.7692744122599136,16.472884876268022,14.722708705305692,13635,0
2.206980440677082,16.53683310167622,14.031396022217466,6147,0
4.704865883943377,18.472499196176365,3.2844358412076313,39557,0
15.668044080896962,17.725484361700666,14.228121953842708,32825,0
12.714357025250289,17.358135594592696,4.3772568108814625,8069,0
2.985102477141277,19.368535892555915,2.4049781994902886,100,0
10.839004846787466,16.53711548777271,9.847043604292882,16170,0
19.645414456268313,15.18488282651721,1.046818666872844,10678,0
1.5941841342126617,18.788415225395156,6.734734179348072,11254,0
2.316735293095802,18.713514955925827,11.02099086096499,23021,0
15.639936833252715,16.126802746148606,5.024484324479568,1263,0
5.27984092276604,17.63147558198479,18.073599248681013,34461,0
15.273723918772362,16.091745051113698,19.432325187789555,41387,0
18.761342292325395,19.883583367633733,5.376209111382186,49611,0
14.079666193539458,17.06612936373922,19.32505679529217,17787,0
12.065244433432094,19.069537240781315,16.371973324697567,12414,0
4.585734006105557,19.84790391815632,3.8874471505909747,40987,0
15.117133148417661,16.320397608886363,13.036873650246292,1311,0
19.496783499783444,16.29681456956231,6.614820408195083,24829,0
2.4676142326714245,16.67439540582934,3.6005261678060685,6776,0
10.203713688293902,15.404299537754472,3.3288624535129885,38801,0
3.439507659720209,19.533436909063187,16.79421943377472,27498,0
